2888.0	2019-04-13 10:31:25.610224
2888.0	2019-04-13 10:48:53.135892
2888.0	2019-04-13 10:49:58.837603
2888.0	2019-04-13 10:52:44.590439
2888.0	2019-04-13 10:53:19.188155
2888.0	2019-04-13 10:54:18.605628
2888.0	2019-04-13 10:56:45.276402
2888.0	2019-04-13 11:04:23.566812
2888.0	2019-04-13 15:10:12.170170
2888.0	2019-04-13 15:12:08.279541
